Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Par Value,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,Duration,YTM (%),FX Rate,Maturity,Coupon (%),Mod. Duration,Yield to Call (%),Yield to Worst (%),Real Duration,Real YTM (%),Market Currency,Effective Date,Accrual Date
"TEXAS WATER DEV BRD","Utility","Fixed Income","286,366.39","0.10","286,366.39","250,000.00","882854WD0","US882854WD07","-","113.12","United States","-","USD","2.55","0.15","1.00","Oct 15, 2023","5.00","2.55","-","0.15","2.55","0.15","USD","Nov 04, 2015","Nov 04, 2015"
"NORTHSIDE TEX INDPT SCH DIST","School Districts","Fixed Income","286,324.72","0.10","286,324.72","250,000.00","66702RQN5","US66702RQN51","-","112.27","United States","-","USD","2.38","0.17","1.00","Aug 15, 2023","5.00","2.38","-","0.17","2.38","0.17","USD","May 15, 2017","Jun 21, 2017"
"LONG IS PWR AUTH N Y ELEC SYS","Utility","Fixed Income","286,159.17","0.10","286,159.17","250,000.00","542691AC4","US542691AC43","-","112.42","United States","-","USD","2.43","0.19","1.00","Sep 01, 2023","5.00","2.43","-","0.19","2.43","0.19","USD","Dec 14, 2017","Dec 14, 2017"
"ALABAMA ST PUB SCH & COLLEGE A","State Tax-Backed","Fixed Income","286,118.50","0.10","286,118.50","255,000.00","010609AJ4","US010609AJ45","-","109.75","United States","-","USD","1.90","0.14","1.00","Feb 01, 2023","5.00","1.90","-","0.14","1.90","0.14","USD","May 28, 2014","May 28, 2014"
"WASHINGTON SUBN SAN DIST MD","Local Tax-Backed","Fixed Income","285,991.85","0.10","285,991.85","255,000.00","940157C57","US940157C574","-","111.36","United States","-","USD","2.23","0.14","1.00","Jun 01, 2023","5.00","2.23","-","0.14","2.23","0.14","USD","Nov 24, 2015","Nov 24, 2015"
"VIRGINIA COMWLTH TRANSN BRD TR","State Tax-Backed","Fixed Income","285,826.67","0.10","285,826.67","255,000.00","927793A74","US927793A742","-","111.08","United States","-","USD","2.18","0.17","1.00","May 15, 2023","5.00","2.18","-","0.17","2.18","0.17","USD","Jul 12, 2017","Jul 12, 2017"
"HONOLULU HAWAII CITY & CNTY WA","Utility","Fixed Income","285,620.40","0.10","285,620.40","255,000.00","438701ZJ6","US438701ZJ61","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Aug 12, 2015","Aug 12, 2015"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","285,613.33","0.10","285,613.33","250,000.00","64966QGG9","US64966QGG91","-","111.79","United States","-","USD","2.34","0.28","1.00","Aug 01, 2023","5.00","2.34","-","0.28","2.34","0.28","USD","Feb 25, 2020","Feb 25, 2020"
"NEW YORK ST TWY AUTH GEN REV","Transportation","Fixed Income","284,258.00","0.10","284,258.00","260,000.00","650009R39","US650009R393","-","108.96","United States","-","USD","1.86","0.33","1.00","Jan 01, 2023","5.00","1.85","-","0.33","1.85","0.33","USD","Mar 08, 2018","Mar 08, 2018"
"NEW YORK N Y CITY TRANSITIONAL","Local Tax-Backed","Fixed Income","280,614.02","0.09","280,614.02","245,000.00","64971WT83","US64971WT835","-","113.33","United States","-","USD","2.59","0.16","1.00","Nov 01, 2023","5.00","2.59","-","0.16","2.59","0.16","USD","Mar 22, 2017","Mar 22, 2017"
"WASHINGTON ST FOR ISSUES DTD P","State Tax-Backed","Fixed Income","280,350.83","0.09","280,350.83","250,000.00","93974D2A5","US93974D2A54","-","109.68","United States","-","USD","1.90","0.17","1.00","Feb 01, 2023","5.00","1.90","-","0.17","1.90","0.17","USD","Mar 21, 2018","Mar 21, 2018"
"FALLS CHURCH VA","Local Tax-Backed","Fixed Income","280,321.39","0.09","280,321.39","250,000.00","306567SA7","US306567SA79","-","111.95","United States","-","USD","2.35","0.14","1.00","Jul 15, 2023","5.00","2.35","-","0.14","2.35","0.14","USD","Nov 07, 2019","Nov 07, 2019"
"NEW YORK ST ENVIRONMENTAL FACS","Utility","Fixed Income","280,300.56","0.09","280,300.56","250,000.00","64986DDE2","US64986DDE22","-","111.52","United States","-","USD","2.27","0.15","1.00","Jun 15, 2023","5.00","2.27","-","0.15","2.27","0.15","USD","Apr 13, 2017","Apr 13, 2017"
"SNOHOMISH CNTY WASH SCH DIST N","School Districts","Fixed Income","280,266.93","0.09","280,266.93","245,000.00","833136PZ1","US833136PZ11","-","113.60","United States","-","USD","2.68","0.20","1.00","Dec 01, 2023","5.00","2.68","-","0.20","2.68","0.20","USD","Oct 18, 2016","Oct 18, 2016"
"MAINE ST","State Tax-Backed","Fixed Income","280,196.67","0.09","280,196.67","250,000.00","56052AYA8","US56052AYA86","-","111.29","United States","-","USD","2.23","0.17","1.00","Jun 01, 2023","5.00","2.23","-","0.17","2.23","0.17","USD","Jun 24, 2014","Jun 24, 2014"
"WASHINGTON ST FOR ISSUES DTD P","State Tax-Backed","Fixed Income","280,147.50","0.09","280,147.50","250,000.00","93974DGU6","US93974DGU63","-","111.68","United States","-","USD","2.31","0.17","1.00","Jul 01, 2023","5.00","2.31","-","0.17","2.31","0.17","USD","Jul 09, 2014","Jul 09, 2014"
"ENERGY NORTHWEST WASH ELEC REV","Utility","Fixed Income","280,020.00","0.09","280,020.00","250,000.00","29270CJ30","US29270CJ300","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","May 21, 2015","May 21, 2015"
"FLORIDA ST","State Tax-Backed","Fixed Income","280,020.00","0.09","280,020.00","250,000.00","3411502A7","US3411502A70","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Jul 27, 2017","Jul 27, 2017"
"RIVERSIDE CNTY CALIF TRANSN CO","Local Tax-Backed","Fixed Income","279,886.67","0.09","279,886.67","250,000.00","769125EC5","US769125EC51","-","111.16","United States","-","USD","2.23","0.22","1.00","Jun 01, 2023","5.00","2.23","-","0.22","2.23","0.22","USD","Jul 03, 2013","Jul 03, 2013"
"CLARK CNTY NEV PASSENGER FAC C","Transportation","Fixed Income","279,502.50","0.09","279,502.50","250,000.00","181006HG5","US181006HG56","-","111.43","United States","-","USD","2.31","0.27","1.00","Jul 01, 2023","5.00","2.31","-","0.27","2.31","0.27","USD","Nov 27, 2019","Nov 27, 2019"
"GREAT LAKES WTR AUTH MICH WTR","Utility","Fixed Income","278,605.00","0.09","278,605.00","250,000.00","39081JBP2","US39081JBP21","-","111.07","United States","-","USD","2.31","0.41","1.00","Jul 01, 2023","5.00","2.31","-","0.41","2.31","0.41","USD","Oct 03, 2018","Oct 03, 2018"
"ADAMS CNTY COLO SCH DIST NO 00","School Districts","Fixed Income","278,528.33","0.09","278,528.33","250,000.00","005626RM0","US005626RM08","-","110.78","United States","-","USD","2.70","0.19","1.00","Dec 01, 2023","4.00","2.70","-","0.19","2.70","0.19","USD","Feb 09, 2017","Feb 09, 2017"
"MET TRANSPRTN AUTH NY REVENUE","Transportation","Fixed Income","278,074.72","0.09","278,074.72","250,000.00","59261ANC7","US59261ANC70","-","110.22","United States","-","USD","2.63","1.27","1.00","Nov 15, 2023","5.00","2.61","-","1.27","2.61","1.27","USD","Sep 28, 2017","Sep 28, 2017"
"OHIO STATE","State Tax-Backed","Fixed Income","275,151.20","0.09","275,151.20","240,000.00","677521G75","US677521G753","-","112.19","United States","-","USD","2.34","0.13","1.00","Aug 01, 2023","5.00","2.34","-","0.13","2.34","0.13","USD","Mar 15, 2013","Mar 15, 2013"
"FREDERICK CNTY MD","Local Tax-Backed","Fixed Income","275,151.20","0.09","275,151.20","240,000.00","35569PAG8","US35569PAG81","-","112.19","United States","-","USD","2.34","0.13","1.00","Aug 01, 2023","5.00","2.34","-","0.13","2.34","0.13","USD","Jun 29, 2016","Jun 29, 2016"
"VIRGINIA COLLEGE BLDG AUTH VA EDL","State Tax-Backed","Fixed Income","274,952.07","0.09","274,952.07","245,000.00","927781QU1","US927781QU13","-","109.77","United States","-","USD","1.90","0.13","1.00","Feb 01, 2023","5.00","1.90","-","0.13","1.90","0.13","USD","Oct 08, 2009","Oct 08, 2009"
"NEW YORK ST DORM AUTH SALES TA","State Tax-Backed","Fixed Income","274,768.04","0.09","274,768.04","245,000.00","64990AFV2","US64990AFV26","-","110.30","United States","-","USD","2.01","0.15","1.00","Mar 15, 2023","5.00","2.02","-","0.15","2.02","0.15","USD","Jul 27, 2017","Jul 27, 2017"
"NEW YORK ST DORM AUTH ST PERS","State Tax-Backed","Fixed Income","274,714.14","0.09","274,714.14","245,000.00","64990EX85","US64990EX850","-","110.28","United States","-","USD","2.01","0.16","1.00","Mar 15, 2023","5.00","2.02","-","0.16","2.02","0.16","USD","Sep 11, 2015","Sep 11, 2015"
"SAN ANTONIO TEX WTR REV","Utility","Fixed Income","274,497.73","0.09","274,497.73","245,000.00","79642BD75","US79642BD759","-","111.03","United States","-","USD","2.18","0.19","1.00","May 15, 2023","5.00","2.18","-","0.19","2.18","0.19","USD","Apr 01, 2014","Apr 30, 2014"
"NEVADA ST","State Tax-Backed","Fixed Income","274,289.75","0.09","274,289.75","245,000.00","641461S41","US641461S412","-","110.33","United States","-","USD","2.07","0.24","1.00","Apr 01, 2023","5.00","2.06","-","0.24","2.06","0.24","USD","Nov 04, 2015","Nov 04, 2015"
"BRYAN TEX INDPT SCH DIST","School Districts","Fixed Income","273,900.28","0.09","273,900.28","250,000.00","117583J47","US117583J474","-","107.75","United States","-","USD","1.96","0.20","1.00","Feb 15, 2023","4.00","1.95","-","0.20","1.95","0.20","USD","Feb 01, 2018","Mar 08, 2018"
"UTAH TRAN AUTH SALES TAX REV","State Tax-Backed","Fixed Income","273,518.54","0.09","273,518.54","245,000.00","917567BC2","US917567BC21","-","111.04","United States","-","USD","2.27","0.34","1.00","Jun 15, 2023","5.00","2.27","-","0.34","2.27","0.34","USD","Feb 25, 2015","Feb 25, 2015"
"CALIFORNIA ST DEPT WTR RES CEN","Utility","Fixed Income","269,184.67","0.09","269,184.67","235,000.00","13067WQJ4","US13067WQJ44","-","113.76","United States","-","USD","2.68","0.15","1.00","Dec 01, 2023","5.00","2.68","-","0.15","2.68","0.15","USD","Apr 24, 2019","Apr 24, 2019"
"WISCONSIN ST TRANSN REV","Prerefund/Escrow","Fixed Income","269,030.40","0.09","269,030.40","240,000.00","977123E46","US977123E461","-","111.72","United States","-","USD","2.31","0.16","1.00","Jul 01, 2023","5.00","2.31","-","0.16","2.31","0.16","USD","Mar 06, 2013","Mar 06, 2013"
"UNIVERSITY COLO ENTERPRISE SYS","Education","Fixed Income","268,748.80","0.09","268,748.80","240,000.00","91417KW64","US91417KW645","-","111.19","United States","-","USD","2.23","0.21","1.00","Jun 01, 2023","5.00","2.23","-","0.21","2.23","0.21","USD","Dec 12, 2017","Dec 12, 2017"
"CLARK CNTY NEV FOR ISSUES DTD","Local Tax-Backed","Fixed Income","268,535.28","0.09","268,535.28","235,000.00","180848QM8","US180848QM85","-","113.06","United States","-","USD","2.59","0.25","1.00","Nov 01, 2023","5.00","2.59","-","0.25","2.59","0.25","USD","Mar 03, 2016","Mar 03, 2016"
"OHIO ST WTR DEV AUTH WTR POLLU","Utility","Fixed Income","266,423.81","0.09","266,423.81","235,000.00","67766WHB1","US67766WHB19","-","112.50","United States","-","USD","2.22","0.15","1.00","Jun 01, 2023","5.50","2.22","-","0.15","2.22","0.15","USD","Apr 14, 2005","Apr 14, 2005"
"NEW YORK ST DORM AUTH REVS NON","State Tax-Backed","Fixed Income","264,136.80","0.09","264,136.80","240,000.00","64990BH48","US64990BH487","-","108.76","United States","-","USD","2.54","0.69","1.00","Oct 01, 2023","4.00","2.53","-","0.69","2.53","0.69","USD","May 27, 2016","May 27, 2016"
"PRINCE GEORGES CNTY MD","Local Tax-Backed","Fixed Income","263,521.95","0.09","263,521.95","235,000.00","741701Z66","US741701Z662","-","111.76","United States","-","USD","2.31","0.14","1.00","Jul 01, 2023","5.00","2.31","-","0.14","2.31","0.14","USD","Jun 22, 2016","Jun 22, 2016"
"ALVIN TEX INDPT SCH DIST","School Districts","Fixed Income","263,462.94","0.09","263,462.94","235,000.00","022447XR2","US022447XR23","-","109.85","United States","-","USD","1.94","0.18","1.00","Feb 15, 2023","5.00","1.93","-","0.18","1.93","0.18","USD","Dec 01, 2014","Dec 01, 2014"
"FORSYTH CNTY N C","Local Tax-Backed","Fixed Income","263,457.33","0.09","263,457.33","230,000.00","346623DU2","US346623DU21","-","113.76","United States","-","USD","2.68","0.15","1.00","Dec 01, 2023","5.00","2.68","-","0.15","2.68","0.15","USD","Jan 28, 2015","Jan 28, 2015"
"OREGON ST FOR PREVIOUS ISSUES","State Tax-Backed","Fixed Income","263,485.13","0.09","263,485.13","235,000.00","68609BRP4","US68609BRP49","-","110.91","United States","-","USD","2.14","0.16","1.00","May 01, 2023","5.00","2.15","-","0.16","2.15","0.16","USD","May 25, 2016","May 25, 2016"
"NORTH CAROLINA ST LTD OBLIG","State Tax-Backed","Fixed Income","263,428.73","0.09","263,428.73","235,000.00","65829QAW4","US65829QAW42","-","110.89","United States","-","USD","2.14","0.17","1.00","May 01, 2023","5.00","2.15","-","0.17","2.15","0.17","USD","Jan 30, 2013","Jan 30, 2013"
"MULTNOMAH CNTY ORE SCH DIST NO","School Districts","Fixed Income","263,362.67","0.09","263,362.67","235,000.00","625517KR7","US625517KR72","-","111.47","United States","-","USD","2.27","0.17","1.00","Jun 15, 2023","5.00","2.27","-","0.17","2.27","0.17","USD","Apr 14, 2020","Apr 14, 2020"
"ALABAMA ST PUB SCH & COLLEGE A","State Tax-Backed","Fixed Income","263,316.00","0.09","263,316.00","240,000.00","010609AS4","US010609AS44","-","109.34","United States","-","USD","1.86","0.14","1.00","Jan 01, 2023","5.00","1.86","-","0.14","1.86","0.14","USD","Jul 10, 2014","Jul 10, 2014"
"NEW YORK ST","State Tax-Backed","Fixed Income","263,204.00","0.09","263,204.00","240,000.00","649791HG8","US649791HG85","-","108.04","United States","-","USD","2.00","0.15","1.00","Mar 01, 2023","4.00","2.00","-","0.15","2.00","0.15","USD","Mar 19, 2013","Mar 19, 2013"
"ARIZONA ST TRANSN BRD","Transportation","Fixed Income","263,157.70","0.09","263,157.70","235,000.00","040647DW6","US040647DW61","-","111.61","United States","-","USD","2.31","0.20","1.00","Jul 01, 2023","5.00","2.31","-","0.20","2.31","0.20","USD","Oct 06, 2016","Oct 06, 2016"
"MONMOUTH CNTY N J IMPT AUTH RE","Local Tax-Backed","Fixed Income","263,107.73","0.09","263,107.73","230,000.00","60956PJM5","US60956PJM59","-","113.60","United States","-","USD","2.68","0.20","1.00","Dec 01, 2023","5.00","2.68","-","0.20","2.68","0.20","USD","Dec 24, 2013","Dec 24, 2013"
"WASHINGTON ST CTFS PARTN","State Tax-Backed","Fixed Income","263,035.50","0.09","263,035.50","235,000.00","939720UN6","US939720UN64","-","111.56","United States","-","USD","2.31","0.22","1.00","Jul 01, 2023","5.00","2.31","-","0.22","2.31","0.22","USD","Aug 30, 2016","Aug 30, 2016"
"CONNECTICUT ST SPL TAX OBLIG R","State Tax-Backed","Fixed Income","262,704.47","0.09","262,704.47","230,000.00","207758TV5","US207758TV56","-","111.76","United States","-","USD","2.34","0.29","1.00","Aug 01, 2023","5.00","2.34","-","0.29","2.34","0.29","USD","Oct 15, 2015","Oct 15, 2015"
"PHOENIX ARIZ CIVIC IMPT CORP A","Transportation","Fixed Income","262,128.40","0.09","262,128.40","235,000.00","71883MMG6","US71883MMG68","-","111.17","United States","-","USD","2.31","0.37","1.00","Jul 01, 2023","5.00","2.31","-","0.37","2.31","0.37","USD","Dec 21, 2017","Dec 21, 2017"
"MASSACHUSETTS ST","State Tax-Backed","Fixed Income","259,597.69","0.09","259,597.69","225,000.00","57582PAD2","US57582PAD24","-","113.23","United States","-","USD","2.42","0.13","1.00","Sep 01, 2023","5.25","2.42","-","0.13","2.42","0.13","USD","Oct 18, 2006","Oct 18, 2006"
"CALIFORNIA ST","State Tax-Backed","Fixed Income","259,331.75","0.09","259,331.75","225,000.00","13063DWF1","US13063DWF13","-","113.33","United States","-","USD","2.58","0.16","1.00","Nov 01, 2023","5.00","2.58","-","0.16","2.58","0.16","USD","Sep 09, 2020","Sep 09, 2020"
"MINNESOTA ST","State Tax-Backed","Fixed Income","258,015.00","0.09","258,015.00","225,000.00","604129K88","US604129K888","-","112.22","United States","-","USD","2.34","0.12","1.00","Aug 01, 2023","5.00","2.34","-","0.12","2.34","0.12","USD","Aug 15, 2013","Aug 15, 2013"
"LOUDOUN CNTY VA","Local Tax-Backed","Fixed Income","257,869.50","0.09","257,869.50","225,000.00","54589TBF8","US54589TBF84","-","113.82","United States","-","USD","2.68","0.13","1.00","Dec 01, 2023","5.00","2.68","-","0.13","2.68","0.13","USD","Jun 10, 2014","Jun 10, 2014"
"TRUCKEE MEADOWS NV WTR AUTH WTR RE","Utility","Fixed Income","257,618.40","0.09","257,618.40","230,000.00","897825GY5","US897825GY55","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Apr 11, 2017","Apr 11, 2017"
"PENNSYLVANIA ST TPK COMMN TPK","Transportation","Fixed Income","257,525.25","0.09","257,525.25","225,000.00","709224HA0","US709224HA07","-","113.66","United States","-","USD","2.68","0.18","1.00","Dec 01, 2023","5.00","2.68","-","0.18","2.68","0.18","USD","Jun 01, 2015","Jun 01, 2015"
"OHIO ST","State Tax-Backed","Fixed Income","257,390.70","0.09","257,390.70","230,000.00","677522XJ8","US677522XJ89","-","110.28","United States","-","USD","2.07","0.26","1.00","Apr 01, 2023","5.00","2.06","-","0.26","2.06","0.26","USD","Feb 21, 2018","Feb 21, 2018"
"NORTH EAST INDPT SCH DIST TEX","School Districts","Fixed Income","257,292.75","0.09","257,292.75","225,000.00","659155GT6","US659155GT64","-","111.89","United States","-","USD","2.34","0.24","1.00","Aug 01, 2023","5.00","2.34","-","0.24","2.34","0.24","USD","Mar 15, 2015","Apr 23, 2015"
"TRIBOROUGH BRDG & TUNL AUTH N","Transportation","Fixed Income","256,232.01","0.09","256,232.01","230,000.00","89602NJ39","US89602NJ399","-","110.58","United States","-","USD","2.66","0.20","1.00","Nov 15, 2023","4.00","2.66","-","0.20","2.66","0.20","USD","Jan 29, 2013","Jan 29, 2013"
"NEW JERSEY ST TRANSN TR FD AUT","State Tax-Backed","Fixed Income","255,999.71","0.09","255,999.71","230,000.00","646136R78","US646136R789","-","110.71","United States","-","USD","2.26","0.47","1.00","Jun 15, 2023","5.00","2.26","-","0.47","2.26","0.47","USD","Aug 29, 2013","Aug 29, 2013"
"ALLEN TEX INDPT SCH DIST","School Districts","Fixed Income","252,544.25","0.08","252,544.25","225,000.00","018106KV5","US018106KV55","-","109.98","United States","-","USD","1.94","0.12","1.00","Feb 15, 2023","5.00","1.93","-","0.12","1.93","0.12","USD","Feb 15, 2016","Mar 24, 2016"
"VIRGINIA COLLEGE BLDG AUTH VA","State Tax-Backed","Fixed Income","252,507.00","0.08","252,507.00","225,000.00","92778VAN8","US92778VAN82","-","109.77","United States","-","USD","1.90","0.13","1.00","Feb 01, 2023","5.00","1.90","-","0.13","1.90","0.13","USD","Apr 15, 2015","Apr 15, 2015"
"UNIVERSITY TEX UNIV REVS","Education","Fixed Income","252,324.36","0.08","252,324.36","220,000.00","9151376U2","US9151376U26","-","112.43","United States","-","USD","2.38","0.11","1.00","Aug 15, 2023","5.00","2.38","-","0.11","2.38","0.11","USD","Feb 15, 2012","Mar 01, 2012"
"NEW YORK ST DORM AUTH SALES TA","State Tax-Backed","Fixed Income","252,338.00","0.08","252,338.00","225,000.00","64990ADP7","US64990ADP75","-","110.30","United States","-","USD","2.01","0.15","1.00","Mar 15, 2023","5.00","2.02","-","0.15","2.02","0.15","USD","Jul 30, 2015","Jul 30, 2015"
"NEW YORK ST DORM AUTH ST PERS","State Tax-Backed","Fixed Income","252,155.00","0.08","252,155.00","225,000.00","64990E3Q8","US64990E3Q88","-","109.81","United States","-","USD","1.94","0.20","1.00","Feb 15, 2023","5.00","1.93","-","0.20","1.93","0.20","USD","Sep 16, 2016","Sep 16, 2016"
"VIRGINIA ST PUB BLDG AUTH PUB","Prerefund/Escrow","Fixed Income","252,023.93","0.08","252,023.93","220,000.00","928172ZG3","US928172ZG31","-","112.10","United States","-","USD","2.34","0.16","1.00","Aug 01, 2023","5.00","2.34","-","0.16","2.34","0.16","USD","Feb 21, 2013","Feb 21, 2013"
"FLORIDA ST","State Tax-Backed","Fixed Income","252,018.00","0.08","252,018.00","225,000.00","3411505S5","US3411505S51","-","111.63","United States","-","USD","2.31","0.19","1.00","Jul 01, 2023","5.00","2.31","-","0.19","2.31","0.19","USD","Apr 04, 2019","Apr 04, 2019"
"NEW YORK N Y","Local Tax-Backed","Fixed Income","251,339.73","0.08","251,339.73","220,000.00","64966L4Z1","US64966L4Z16","-","111.79","United States","-","USD","2.34","0.28","1.00","Aug 01, 2023","5.00","2.34","-","0.28","2.34","0.28","USD","Mar 10, 2016","Mar 10, 2016"
